route_id,direction_id,stop_1,stop_2,distance_m,llm_explanation
15312,1,W Main St @ Fairfield Ave,W Main St @ Spruce St,124.0,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15312,1,Delavan Ave @ Opp Beech St,Delavan Ave @ New Lebanon Ave,99.39,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15312,1,Delavan Ave @ New Lebanon Ave,Delavan Ave @ Tingue St,121.86,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15313,0,Washington Blvd @ Tresser Blvd,Tresser Blvd @ Washington Blvd,73.27,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15313,0,W Main St @ Hazel St,W Main St @ Fairfield Ave,108.25,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15313,0,W Main St @ opp Diaz St,W Main St @ West Ave,118.45,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15313,0,W Main St @ Cytec,W Main St @ Stop & Shop,92.47,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15313,0,E Putnam Ave @ Sound Beach Ave Ext,E Putnam Ave @ Sound Beach Ave,28.55,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15313,1,W Main St @ Fairfield Ave,W Main St @ Spruce St,124.0,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15314,0,Connecticut Ave @ Opp Myano Ln,Myano Ln @ Opp Myano Ct,85.47,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15314,0,Myano Ln @ Catoona Ln,Alvord Ln @ Catoona Ln,106.34,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15314,1,Alvord Ln @ W Main St,W Main St @ Myano Ln,81.69,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15314,1,W Broad St @ Stephen St,W Broad St @ Schuyler Ave,115.15,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15314,1,W Broad St @ Mill River St,Washington Blvd @ Whitaker Pl,111.03,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,0,Stillwater Ave @ Finney Ln,Stillwater Ave @ Liberty St,86.59,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,0,Baxter Ave @ West Ave,West Ave @ Ardmore Rd,65.89,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,0,West Ave @ Selleck St,West Ave @ Selleck St,41.75,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,0,West Ave @ Winsted St,West Ave @ Opp Winsted St,29.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,0,West Ave @ 470 West Ave,West Ave @ 450 West Ave,81.1,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,Baxter Ave @ West Ave,West Ave @ Ardmore Rd,65.89,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,Waverly Pl @ Fairfield Ave,Fairfield Ave @ First Stamford Pl,114.69,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,Richmond Hill Ave @ Taylor St,Richmond Hill Ave @ Mission St,122.85,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,Richmond Hill Ave @ Mission St,Richmond Hill Ave @ Greenwich Ave,83.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,Richmond Hill Ave @ Mission St,Greenwich Ave @ West St,114.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,Richmond Hill Ave @ Greenwich Ave,Greenwich Ave @ West St,54.35,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,West Ave @ Selleck St,West Ave @ Selleck St,41.75,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,West Ave @ Winsted St,West Ave @ Opp Winsted St,29.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15315,1,West Ave @ 470 West Ave,West Ave @ 450 West Ave,81.1,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Richmond Hill Ave @ Greenwich Ave,Richmond Hill Ave @ Rose Park Ave,115.89,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Fairfield Ave @ Selleck St,Fairfield Ave @ Selleck St,107.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Fairfield Ave @ Congress St,Fairfield Ave @ Barry Pl,124.05,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Top Gallant Rd @ Playtex Daymon,Top Gallant Rd @ Gartner Group,87.49,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Gatehouse Rd @ 88 Gatehouse Rd,Gatehouse Rd @ 70 Gatehouse Rd,124.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Gatehouse Rd @ Cummings Point Rd,Cummings Point Rd @ Con Air Group,109.4,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Cummings Point Rd @ Con Air Group,Fairfield Ave @ Shore Rd,105.3,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Sound Beach Ave @ Lincoln Ave,Sound Beach Ave @ St Claire Ave,113.98,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,0,Sound Beach Ave @ St Claire Ave,Sound Beach Ave @ Raymond St,110.29,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Sound Beach Ave @ Old Greenwich Ln,Sound Beach Ave @ Manor Rd,121.02,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Sound Beach Ave @ Vista Ave,Sound Beach Ave @ Shore Acres Dr,66.01,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Sound Beach Ave @ Keoffram Rd,Sound Beach Ave @ Shore Rd,121.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Shore Rd @ Ballwood Rd,Shore Rd @ Binney Ln,120.87,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Fairfield Ave @ Shore Rd,Cummings Point Rd @ Con Air Group,105.3,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Top Gallant Rd @ Playtex Daymon,Top Gallant Rd @ Gartner Group,87.49,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Gatehouse Rd @ 88 Gatehouse Rd,Gatehouse Rd @ 70 Gatehouse Rd,124.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15316,1,Gatehouse Rd @ Cummings Point Rd,Cummings Point Rd @ Con Air Group,109.4,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Pacific St @ Ludlow St,Pacific St @ Henry St,119.93,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Jefferson St @ Elm St,Jefferson St @ Elm St,19.78,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Jefferson St @ Elm St,Elm St @ Jefferson St,59.38,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Jefferson St @ Elm St,Elm St @ Jefferson St,40.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Shippan Ave @ Olive Branch Cafe,Shippan Ave @ Harbor Dr,95.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Shippan Ave @ Olive Branch Cafe,Shippan Ave @ Shippan Ave,19.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Shippan Ave @ Harbor Dr,Shippan Ave @ Shippan Ave,80.65,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,0,Ocean Dr W @ Fairview Ave,Ocean Dr W @ Lighthouse Way,109.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,1,Ludlow St @ Cedar St,Ludlow St @ 82 Ludlow St,124.38,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,1,Woodland Ave @ Atlantic St,Atlantic St @ Lipton Pl,121.21,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15317,1,Shippan Ave @ opp Ralsey Rd,Shippan Ave @ Lanark Rd,113.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15318,0,Jefferson St @ Elm St,Elm St @ Jefferson St,40.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15318,0,Shippan Ave @ Olive Branch Cafe,Shippan Ave @ Harbor Dr,95.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15318,0,Ocean Dr W @ Fairview Ave,Ocean Dr W @ Lighthouse Way,109.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15318,1,Elm Ct @ CTtransit (Stamford),Jefferson St @ Elm St,119.28,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15318,1,Stamford Transportation Center @ Bay D,Stamford Transportation Center @ Bay F,43.68,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15318,1,Shippan Ave @ opp Ralsey Rd,Shippan Ave @ Lanark Rd,113.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15319,0,Cove Rd @ Fredrick St,Cove Rd @ Saint Benedict Cir,113.83,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15319,0,Weed Ave @ 225 Weed Ave,Mathews St @ Cambridge Rd,118.85,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15319,1,Weed Ave @ 225 Weed Ave,Mathews St @ Cambridge Rd,118.85,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15319,1,Elm St @ Myrtle Ave,Elm St @ Elm Ct,101.36,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15319,1,Elm St @ Myrtle Ave,Elm Ct @ CTtransit (Stamford),124.52,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15319,1,Elm St @ Elm Ct,Elm Ct @ CTtransit (Stamford),31.77,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,0,Bedford St @ Fifth St,Bedford St @ Chester St,87.64,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,0,High Ridge Rd @ opp Cold Spring Rd,High Ridge Rd @ Halpin Ave,118.05,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,0,High Ridge Rd @ Oaklawn Ave,High Ridge Rd @ opp Cross Rd,105.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,0,High Ridge Rd @ Meredith Ln,High Ridge Rd @ Scofieldtown Rd,76.24,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,0,High Ridge Park @ 2 High Ridge Park,High Ridge Park @ 5 High Ridge Park,34.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,1,Summer St @ Seventh St,Summer St @ Bridge St,124.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,1,Buxton Farm Rd @ High Ridge Rd,Buxton Farm Rd @ High Ridge Rd,23.57,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15320,1,High Ridge Park @ 2 High Ridge Park,High Ridge Park @ 5 High Ridge Park,34.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,0,Prospect St @ North St,Prospect St @ Strawberry Hill Ave,92.14,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,0,Strawberry Hill Ave @ Holcomb Ave,Strawberry Hill Ave @ Rock Spring  Rd,111.44,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,0,Strawberry Hill Ave @ Burdick St,Newfield Ave @ Francis Ave,105.86,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,0,Newfield Ave @ Weed Hill Ave,Weed Hill Ave @ Newfield Ave,45.76,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,1,Newfield Ave @ Ogden Rd,Belltown Rd @ Newfield Ave,63.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,1,Strawberry Hill Ave @ Opp Stamford High,Strawberry Hill Ave @ 44 Strawberry Ave,110.77,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15321,1,Atlantic St @ Main St,Main St @ Atlantic St,23.64,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,0,Hope St @ Avon Ln,Hope St @ Omega Dr,118.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,0,Hope St @ Omega Dr,Hope St @ Springdale RR Stn,117.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,0,Omega Dr @ Riverbend Dr,Riverbend Dr @ 49 Riverbend Dr,67.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,0,Riverbend Dr @ Largo Dr,Largo Dr @ DMG,104.86,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,1,Hope St @ Bennett St,Hope St @ 898 Hope St,123.54,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,1,Hope St @ Wenzel Ter,Hope St @ opp Glenbrook Rd,118.36,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,1,Atlantic St @ Main St,Main St @ Atlantic St,23.64,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15322,1,Omega Dr @ Riverbend Dr,Riverbend Dr @ 49 Riverbend Dr,67.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15323,1,Summer St @ Seventh St,Summer St @ Bridge St,124.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15323,1,Summer St @ Bridge St,Bridge St @ Washington Blvd,122.5,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,0,Long Ridge Rd @ Cold Spring Rd,Long Ridge Rd @ CVS,87.73,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,0,Roxbury Rd @ 17 Roxbury Rd,Long Ridge Rd @ Buckingham Dr,41.29,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,0,West Hill High School @ Roxbury Rd,Roxbury Rd @ W Hill Rd,103.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,1,Old Long Ridge Rd @ opp Heming Way,Erskine Rd @ Long Ridge Rd,114.76,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,1,Long Ridge Rd @ Clover Hill Dr,Long Ridge Rd @ Opp Three Lakes Dr,122.52,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,1,Summer St @ Seventh St,Summer St @ Bridge St,124.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,1,Summer St @ Bridge St,Bridge St @ Washington Blvd,122.5,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15324,1,West Hill High School @ Roxbury Rd,Roxbury Rd @ W Hill Rd,103.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15325,0,E Main St @ Myrtle Ave,E Main St @ Maple Ave,84.13,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15325,0,Richards Ave @ Connecticut Ave,Richards Ave @ Connecticut Ave,18.54,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15325,0,Richards Ave @ Connecticut Ave,Connecticut Ave @ AMF Bowling Alley,70.57,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15325,0,Richards Ave @ Connecticut Ave,Connecticut Ave @ AMF Bowling Alley,84.44,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15325,1,Connecticut Ave @ Kohl's Plaza,Connecticut Ave @ Oak Knoll Apts,94.93,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15325,1,Connecticut Ave @ Richards Ave,Richards Ave @ Connecticut Ave,111.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
